E_bomb_erg,IE_erg,KE_erg,M_Ar_orich,M_Ar_total,M_C_orich,M_C_total,M_Ca_orich,M_Ca_total,M_Cr_orich,M_Cr_total,M_Fe_orich,M_Fe_total,M_He_orich,M_He_total,M_Mg_orich,M_Mg_total,M_Ne_orich,M_Ne_total,M_Ni_orich,M_Ni_total,M_O_orich,M_O_total,M_S_orich,M_S_total,M_Si_orich,M_Si_total,M_Ti_orich,M_Ti_total,M_ejecta_msun,M_orich_total,Mg_Ne,Mg_Ne_paper,Mg_Ne_ratio_to_paper,Si_Ne,mass_cut,nr,nz_orich,t_final,wall_s,zams
5e+50,3.721640213098264e+50,2.720821891664136e+50,0.00010740641012232298,0.03383239817842452,0.12510804335772868,0.19462839165397175,8.756621449521343e-05,0.012285879379161754,4.398242585978276e-05,0.0030122678854108582,0.0018764516489901716,0.01590182319301685,0.020859335642398773,9.48400455393398,0.041696482530804165,0.04831201051454639,0.29004516229423066,0.31080058718269843,3.7428418458327e-19,2.3289901499954626e-06,0.9565902867940832,1.0581534412051279,0.0005380367563682945,0.1345946973646259,0.0025004635931302715,0.21994966604738891,4.8764455860646705e-06,0.00018642123915846553,11.515664677727502,1.4394580847159377,0.14375858642491676,0.15,0.9583905761661118,0.008620945694635392,1.4,128,16,10.0,43.96602749824524,15.28
1e+51,5.698262081132005e+50,6.663767370697817e+50,0.00011136494324648569,0.029677783580894488,0.12510804335772868,0.19463881934289182,8.75579619020815e-05,0.011046175010717477,4.398242585978276e-05,0.0003960227394217916,0.0018764516489901716,0.014784521980972111,0.02083219636956792,9.48394695212943,0.04168463533799807,0.04823279859803399,0.29004516319389195,0.31080059142107724,3.742841935799697e-19,2.3007124430670167e-09,0.9565902867940832,1.0581366306738178,0.0007322959342783514,0.15855370833417318,0.002341229705188497,0.20538520215639394,4.885536933429346e-06,6.525832461024505e-05,11.515664677727502,1.4394580847159377,0.14371773995118256,0.15,0.9581182663412171,0.00807194879379323,1.4,128,16,10.0,50.70726013183594,15.28
2e+51,9.385906519734625e+50,1.4630512349030711e+51,0.0002633193405107537,0.02777052085250486,0.12510801096992177,0.19478143297084022,8.734260367836583e-05,0.007567055362931054,4.398242585978276e-05,0.00033830448374851644,0.0018764516489901716,0.014784392933926357,0.020772028093123403,9.483802719500838,0.04166928681055402,0.04832227999152867,0.2900453359288621,0.3108011511565167,3.7448746500789314e-19,2.295925209425294e-09,0.9565901608415007,1.0575422312883862,0.0009226376629973061,0.17506071419002237,0.002074402117700873,0.19485459139738817,5.1255428179973306e-06,3.9051610295478206e-05,11.515664677727502,1.4394580847159377,0.14366473667680016,0.15,0.9577649111786678,0.007151992674033726,1.4,128,16,10.0,54.53976893424988,15.28
4e+51,1.8160673933976155e+51,2.814360876873642e+51,0.0007580289015434925,0.06357704365980323,0.12510290719135014,0.19473801614528177,8.469952922119513e-05,0.01211543041777814,4.3982426759444074e-05,0.000419264950065002,0.0018764516489901716,0.014690578745317142,0.020712621621874566,9.483685482801036,0.04164867219834601,0.048006709499188505,0.2900438730795835,0.3107994084260361,1.3254333440387646e-17,1.4716897236746462e-09,0.9565945511886592,1.0479763144037222,0.0005029890099542302,0.1988038062129503,0.002080998849973171,0.14068623087401036,8.303337448136249e-06,0.00016615014697173166,11.515664677727502,1.4394580847159377,0.1435943871392114,0.15,0.9572959142614095,0.007174772657246159,1.4,128,16,10.0,64.38329720497131,15.28
5e+50,4.529160999481434e+50,3.396174573870631e+50,0.00010566615944444083,0.02128437932126489,0.12281611010710039,0.20313051854531156,8.604498607703016e-05,0.007244086887724842,4.321855460978276e-05,0.00033772346420238926,0.0018438620989901715,0.014758409597634713,0.01897094922601475,9.479782189684078,0.04096041997201809,0.04754708424436985,0.2849386348279692,0.305846190636773,3.61246760196851e-19,1.8642093441109475e-09,0.94169211630322,1.0326566885372732,0.0005486550835589462,0.07878422391397918,0.0024476208184597194,0.12425533171949045,4.792198754423856e-06,3.761428029311899e-05,11.3156646777275,1.4144580847159376,0.1437517239343405,0.15,0.9583448262289367,0.008589992788929668,1.6,128,16,10.0,22.042410850524902,15.28
1e+51,7.324931767374725e+50,7.799252234632367e+50,0.00011550610143762183,0.021296925380596767,0.12281611010710039,0.20313052368470522,8.60281115920795e-05,0.0072438596956992014,4.321855460978276e-05,0.0003388572093069077,0.0018438620989901715,0.014757181140788138,0.01893467697693097,9.479710140485814,0.04095379383636765,0.04744882873598663,0.28493863659604185,0.30584619241315875,3.612467778786391e-19,1.8567388837365207e-09,0.94169211630322,1.0326566796969103,0.0008124551055458585,0.079208538133441,0.0022168731457674067,0.12398906770267959,4.810797817394307e-06,3.7661714657730994e-05,11.3156646777275,1.4144580847159376,0.14372846843661968,0.15,0.9581897895774646,0.00778017741732327,1.6,128,16,10.0,30.06474733352661,15.28
2e+51,1.2137474701133289e+51,1.671530345351966e+51,0.0003623707230683821,0.02127222776401724,0.12281606148510373,0.20313201804929376,8.563654716048758e-05,0.007184746513136582,4.321855460978276e-05,0.0004357082709666712,0.0018438620989901715,0.014642966470523133,0.018876148385828188,9.479551972163007,0.04094707569132771,0.047293636506966996,0.2849390989470283,0.30584665396544763,3.619776781973438e-19,1.2256643442236564e-09,0.9416917626886989,1.03265387827427,0.0008318813701253406,0.08052499198897363,0.002015714746629007,0.12307763092965494,5.250974344441737e-06,4.8012326604051706e-05,11.3156646777275,1.4144580847159376,0.14370465774140737,0.15,0.9580310516093825,0.0070741949914137235,1.6,128,16,10.0,36.98358869552612,15.28
4e+51,2.1590490202404614e+51,3.3218921294548947e+51,0.0008167659149732315,0.015787440320945485,0.12280573063686746,0.20318678976951948,8.160720428353747e-05,0.00559489524754833,4.321856079803688e-05,0.00040160953834338407,0.0018438620989901715,0.014522721271079148,0.018820669740546997,9.47943081846078,0.04087906801961927,0.04713872334848117,0.28491061529734735,0.30581822137833536,9.838710410553061e-17,6.014572564022849e-10,0.9417210331306894,1.0325591604146813,0.0004434474130115502,0.09570882324294389,0.0020818588033479717,0.1154501252017623,1.0213964050395376e-05,6.512379045453048e-05,11.3156646777275,1.4144580847159376,0.14348032619618534,0.15,0.956535507974569,0.007307059448014027,1.6,128,16,10.0,44.123995542526245,15.28
5e+50,4.890325304921302e+50,3.500493437146918e+50,0.0001039557055698626,0.007438797800619673,0.12049084729766828,0.20577668473269536,8.452331708007416e-05,0.002734629587191517,4.245468335978276e-05,0.0003370077611823232,0.0018112725489901715,0.014492506171072925,0.01817930444560167,9.476540427199224,0.040237888754972514,0.04680556706577559,0.27998222423502417,0.3015717128806578,1.0752772267722773e-18,5.892552802224592e-10,0.9255709338458616,0.9852311475463421,0.0005575498951046392,0.0280758123073981,0.0023924264104080435,0.04662272709658868,4.70844879597517e-06,3.7419246167549366e-05,11.115664677727501,1.3894580847159377,0.14371586933746128,0.15,0.9581057955830752,0.008544922510508311,1.8,128,16,10.0,19.917991161346436,15.28
1e+51,8.217438052139967e+50,8.034596810927942e+50,0.00012966414944026272,0.00747140582613349,0.12048801975046589,0.20577385805975396,8.441883070051481e-05,0.0027345158678629845,4.245476064838872e-05,0.0003370102582642884,0.001811272462149041,0.014492503478997889,0.018129722015949545,9.4764484749821,0.03996418312739586,0.04643198751052292,0.2797260559268242,0.30131554457250476,1.0281498807694872e-15,5.892394601177856e-10,0.925777285739668,0.9854374994401485,0.000958421726344653,0.028670201851271122,0.002341768105992707,0.04651389959839881,4.82448886687344e-06,3.7545480631626404e-05,11.115664677727501,1.3894580847159377,0.14286900444429965,0.15,0.9524600296286644,0.008371648104906284,1.8,128,16,10.0,22.306522846221924,15.28
