t,vx_y0.2500,vx_y0.5000,vx_y0.7500,vx_y1.0000,vx_y1.2500,A_drv,f_drive,H,B0y,rho0,yd_bottom
4.1173493083e+00,2.4769447887e-03,4.3239054628e-04,-2.9695246725e-03,2.0058448661e-03,-6.5614430193e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1190771091e+00,2.4757637602e-03,4.2502929160e-04,-2.9731129124e-03,2.0036071650e-03,-6.5842076449e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1208049101e+00,2.4732842943e-03,4.1733547931e-04,-2.9758650710e-03,1.9999572827e-03,-6.5998799293e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1225327112e+00,2.4697483146e-03,4.0931217262e-04,-2.9776799882e-03,1.9949406206e-03,-6.6091367983e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1242605126e+00,2.4650664081e-03,4.0095307660e-04,-2.9778690932e-03,1.9885810950e-03,-6.6169328756e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1259883143e+00,2.4591900517e-03,3.9226138051e-04,-2.9768498248e-03,1.9808958652e-03,-6.6247355110e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1277161163e+00,2.4520849619e-03,3.8324457537e-04,-2.9748496260e-03,1.9719028367e-03,-6.6316932711e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1294439184e+00,2.4437271254e-03,3.7395038410e-04,-2.9717963996e-03,1.9616262005e-03,-6.6372620786e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1311717207e+00,2.4341427675e-03,3.6442010291e-04,-2.9676352140e-03,1.9501055321e-03,-6.6410487967e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1328995229e+00,2.4233756970e-03,3.5467966978e-04,-2.9623236853e-03,1.9373874447e-03,-6.6427421493e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1346273251e+00,2.4114572184e-03,3.4474422582e-04,-2.9558224455e-03,1.9235214180e-03,-6.6420808499e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1363551271e+00,2.3984108625e-03,3.3462157340e-04,-2.9480927451e-03,1.9085578471e-03,-6.6388402642e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1380829287e+00,2.3842547728e-03,3.2431487801e-04,-2.9390959741e-03,1.8925471933e-03,-6.6328289124e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1398107301e+00,2.3690030893e-03,3.1382478417e-04,-2.9287937715e-03,1.8755395958e-03,-6.6238901907e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1415385311e+00,2.3526668585e-03,3.0315104965e-04,-2.9171483199e-03,1.8575846649e-03,-6.6119068289e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1432663319e+00,2.3352546983e-03,2.9229377921e-04,-2.9041226848e-03,1.8387313424e-03,-6.5968069900e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1449941326e+00,2.3167733201e-03,2.8125432574e-04,-2.8896811481e-03,1.8190277978e-03,-6.5776541521e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1467219332e+00,2.2972279607e-03,2.7003591658e-04,-2.8737895170e-03,1.7985213579e-03,-6.5505103344e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1484497338e+00,2.2766227491e-03,2.5864405443e-04,-2.8564154048e-03,1.7772584750e-03,-6.5164349902e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1501775346e+00,2.2549610210e-03,2.4708673463e-04,-2.8375284849e-03,1.7552847354e-03,-6.4762822546e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1519053356e+00,2.2322455916e-03,2.3537451344e-04,-2.8171007201e-03,1.7326449023e-03,-6.4307772495e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1536331368e+00,2.2084789909e-03,2.2352045755e-04,-2.7951065717e-03,1.7093829802e-03,-6.3805639117e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1553609381e+00,2.1836636681e-03,2.1153999920e-04,-2.7715231890e-03,1.6855422871e-03,-6.3262295878e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1570887396e+00,2.1578021678e-03,1.9945071861e-04,-2.7463305791e-03,1.6611655138e-03,-6.2683151584e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1588165411e+00,2.1308972824e-03,1.8727207239e-04,-2.7195117581e-03,1.6362947578e-03,-6.2073178236e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1605443426e+00,2.1029521851e-03,1.7502508442e-04,-2.6910528807e-03,1.6109715184e-03,-6.1436911228e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1622721442e+00,2.0739705434e-03,1.6273201358e-04,-2.6609433466e-03,1.5852366457e-03,-6.0778446689e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1639999458e+00,2.0439566194e-03,1.5041601076e-04,-2.6291758814e-03,1.5591302399e-03,-6.0101446880e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1657277477e+00,2.0129153542e-03,1.3810077568e-04,-2.5957465901e-03,1.5326911458e-03,-5.9409156580e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1674555499e+00,1.9808524406e-03,1.2581022226e-04,-2.5606549817e-03,1.5059566055e-03,-5.8704429270e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1691833525e+00,1.9477743831e-03,1.1356815912e-04,-2.5239039631e-03,1.4789635934e-03,-5.7989760200e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1709111554e+00,1.9136885454e-03,1.0139799040e-04,-2.4854998050e-03,1.4517490609e-03,-5.7267323067e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1726389587e+00,1.8786031881e-03,8.9322440182e-05,-2.4454520791e-03,1.4243493110e-03,-5.6539007370e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1743667623e+00,1.8425274954e-03,7.7363302318e-05,-2.4037735736e-03,1.3967990125e-03,-5.5806454062e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1760945660e+00,1.8054715918e-03,6.5541215221e-05,-2.3604801867e-03,1.3691301812e-03,-5.5071087887e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1778223698e+00,1.7674465503e-03,5.3875460332e-05,-2.3155908045e-03,1.3413713316e-03,-5.4334145450e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1795501735e+00,1.7284568128e-03,4.2383781189e-05,-2.2691271685e-03,1.3135468998e-03,-5.3596698699e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1812779769e+00,1.6885110918e-03,3.1123864825e-05,-2.2211137352e-03,1.2856769506e-03,-5.2859673937e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1830057798e+00,1.6476220571e-03,2.0148205000e-05,-2.1715775344e-03,1.2577771364e-03,-5.2123866871e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1847335822e+00,1.6058054579e-03,9.4361118881e-06,-2.1205480309e-03,1.2298588573e-03,-5.1389954400e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1864613841e+00,1.5630793926e-03,-1.0234410789e-06,-2.0680569923e-03,1.2019295621e-03,-5.0658503907e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1881891855e+00,1.5194637099e-03,-1.1234535721e-05,-2.0141383637e-03,1.1739931350e-03,-4.9929980778e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1899169867e+00,1.4749795279e-03,-2.1196512701e-05,-1.9588281526e-03,1.1460503239e-03,-4.9204754808e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1916447878e+00,1.4296488490e-03,-3.0905729772e-05,-1.9021643228e-03,1.1180991720e-03,-4.8483105981e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1933725890e+00,1.3834942545e-03,-4.0356944488e-05,-1.8441866950e-03,1.0901354271e-03,-4.7765229891e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1951003906e+00,1.3365386696e-03,-4.9544385548e-05,-1.7849368487e-03,1.0621529101e-03,-4.7051242915e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1968281925e+00,1.2888051943e-03,-5.8462568678e-05,-1.7244580189e-03,1.0341438326e-03,-4.6341187084e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.1985559948e+00,1.2403169957e-03,-6.7106904250e-05,-1.6627949735e-03,1.0060990597e-03,-4.5635034491e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2002837972e+00,1.1910972578e-03,-7.5474135663e-05,-1.5999938520e-03,9.7800831753e-04,-4.4932691021e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2020115996e+00,1.1411691833e-03,-8.3562640397e-05,-1.5361019242e-03,9.4986035103e-04,-4.4233999168e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2037394016e+00,1.0905560428e-03,-9.1372619756e-05,-1.4711671931e-03,9.2164303729e-04,-4.3538739772e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2054672030e+00,1.0393346411e-03,-9.8898447213e-05,-1.4053064719e-03,8.9337280999e-04,-4.2847368003e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2071932158e+00,9.8756300925e-04,-1.0614060849e-04,-1.3386872017e-03,8.6505401654e-04,-4.2159967188e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2089163670e+00,9.3525745703e-04,-1.1310785522e-04,-1.2714093986e-03,8.3666714905e-04,-4.1475970259e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2106370066e+00,8.8243963117e-04,-1.1980977639e-04,-1.2034875620e-03,8.0819499821e-04,-4.0794827340e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2123553081e+00,8.2913326756e-04,-1.2625726837e-04,-1.1349442087e-03,7.7962074149e-04,-4.0115951556e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2140713881e+00,7.7536259270e-04,-1.3246265191e-04,-1.0658078037e-03,7.5092700403e-04,-3.9439863393e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2157853654e+00,7.2115196912e-04,-1.3843957554e-04,-9.9611192596e-04,7.2209562669e-04,-3.8767229242e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2174973769e+00,6.6652587676e-04,-1.4420286282e-04,-9.2589455956e-04,6.9310763765e-04,-3.8094855208e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2192075816e+00,6.1153016551e-04,-1.4976623642e-04,-8.5522445080e-04,6.6395454127e-04,-3.7420946979e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2209155059e+00,5.5618867992e-04,-1.5514672407e-04,-7.8414417319e-04,6.3461534785e-04,-3.6744132318e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2226214027e+00,5.0052427274e-04,-1.6036210334e-04,-7.1268267213e-04,6.0506775535e-04,-3.6063430136e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2243255871e+00,4.4456336957e-04,-1.6543071028e-04,-6.4061472880e-04,5.7528852296e-04,-3.5378034952e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2260284268e+00,3.8832085359e-04,-1.7037138717e-04,-5.6818643375e-04,5.4525341234e-04,-3.4687147511e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2277303719e+00,3.3181145006e-04,-1.7520302618e-04,-4.9550901223e-04,5.1494002524e-04,-3.3989912817e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2294318378e+00,2.7504901409e-04,-1.7994475576e-04,-4.2266611754e-04,4.8433026466e-04,-3.3285303561e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2311333008e+00,2.1804728540e-04,-1.8461583476e-04,-3.4973994967e-04,4.5343413037e-04,-3.2572073645e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2328352916e+00,1.6082250232e-04,-1.8923544974e-04,-2.7678586473e-04,4.2229894350e-04,-3.1848754978e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2345383422e+00,1.0339285981e-04,-1.9382271026e-04,-2.0385036660e-04,3.9026755136e-04,-3.1113640581e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2362430107e+00,4.5777678588e-05,-1.9839671593e-04,-1.3097018145e-04,3.5781499638e-04,-3.0364774097e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2379499007e+00,-1.2003482482e-05,-2.0297713519e-04,-5.8173663066e-05,3.2495890368e-04,-2.9599977718e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2396596797e+00,-6.9913947616e-05,-2.0758478590e-04,1.4496126548e-05,2.9208561881e-04,-2.8817584342e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2413725686e+00,-1.2770716125e-04,-2.1222902250e-04,8.6739522772e-05,2.5882502070e-04,-2.8020876659e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2430826049e+00,-1.8527729544e-04,-2.1693962932e-04,1.5843737769e-04,2.2508026266e-04,-2.7214830293e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2447879276e+00,-2.4261182449e-04,-2.2176368350e-04,2.2956619396e-04,1.9100643377e-04,-2.6378000036e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2464887507e+00,-2.9951864102e-04,-2.2673113706e-04,3.0012765261e-04,1.5656873464e-04,-2.5471558012e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2481854265e+00,-3.5610932545e-04,-2.3139503633e-04,3.7007582969e-04,1.2173275231e-04,-2.4534694874e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2498783475e+00,-4.1234922088e-04,-2.3585188382e-04,4.3935236188e-04,8.6509723442e-05,-2.3618359760e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2515681020e+00,-4.6819328087e-04,-2.4016058548e-04,5.0791666920e-04,5.0891151846e-05,-2.2690312609e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2532551906e+00,-5.2364975552e-04,-2.4464900844e-04,5.7572856783e-04,1.4881505321e-05,-2.1732034784e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2549397283e+00,-5.7878123631e-04,-2.4934379863e-04,6.4276227699e-04,-2.1515619919e-05,-2.0714571515e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2566218685e+00,-6.3350732239e-04,-2.5420180947e-04,7.0886290031e-04,-5.8278910195e-05,-1.9649930364e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2583009557e+00,-6.8775798823e-04,-2.5919799152e-04,7.7400137411e-04,-9.5388003917e-05,-1.8544692873e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2599765099e+00,-7.4149874250e-04,-2.6431717914e-04,8.3822554417e-04,-1.3283999409e-04,-1.7402515592e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2616490020e+00,-7.9470106693e-04,-2.6954778380e-04,9.0157225375e-04,-1.7063057805e-04,-1.6225835533e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2633189625e+00,-8.4734040814e-04,-2.7487998658e-04,9.6406836169e-04,-2.0875376493e-04,-1.5016409616e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2649869340e+00,-8.9939431827e-04,-2.8030483153e-04,1.0257311819e-03,-2.4720168279e-04,-1.3775612445e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2666534283e+00,-9.5084293286e-04,-2.8581393918e-04,1.0865712082e-03,-2.8596593335e-04,-1.2504576122e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2683189562e+00,-1.0016690787e-03,-2.9139937819e-04,1.1465940396e-03,-3.2503853303e-04,-1.1204283188e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2699840461e+00,-1.0518579905e-03,-2.9705359181e-04,1.2058015763e-03,-3.6441235361e-04,-9.8756368300e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2716492489e+00,-1.1013967713e-03,-3.0276933468e-04,1.2641926943e-03,-4.0408112638e-04,-8.5195162280e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2733151326e+00,-1.1502750720e-03,-3.0853975554e-04,1.3217651680e-03,-4.4404021293e-04,-7.1367799357e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2749823166e+00,-1.1984852258e-03,-3.1435843356e-04,1.3785167723e-03,-4.8428682344e-04,-5.7282657511e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2766514888e+00,-1.2460189178e-03,-3.2021900522e-04,1.4344421562e-03,-5.2481713769e-04,-4.2948834767e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2783232995e+00,-1.2928667847e-03,-3.2611509189e-04,1.4895330426e-03,-5.6562553911e-04,-2.8376192294e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2799983494e+00,-1.3389363614e-03,-3.3203020216e-04,1.5436824168e-03,-6.0663034016e-04,-1.3602366663e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2816741803e+00,-1.3840655836e-03,-3.3793838865e-04,1.5967011835e-03,-6.4767753490e-04,1.3082543488e-06,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2833455015e+00,-1.4282628362e-03,-3.4383392592e-04,1.6486002822e-03,-6.8875805119e-04,1.6345611559e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2850130449e+00,-1.4715279623e-03,-3.4971024073e-04,1.6993805301e-03,-7.2985249240e-04,3.1497546382e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2866771976e+00,-1.5138559682e-03,-3.5556024991e-04,1.7490372249e-03,-7.7093356352e-04,4.6751069323e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2883381179e+00,-1.5552400703e-03,-3.6137666420e-04,1.7975638951e-03,-8.1196832856e-04,6.2093486375e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2899958376e+00,-1.5956630242e-03,-3.6715074622e-04,1.8449422932e-03,-8.5290897346e-04,7.7509007411e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2916498933e+00,-1.6351228390e-03,-3.7287567246e-04,1.8911725385e-03,-8.9371838001e-04,9.2988500924e-05,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2933003588e+00,-1.6736296001e-03,-3.7854620327e-04,1.9362693949e-03,-9.3436838996e-04,1.0852882044e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2949477722e+00,-1.7111804224e-03,-3.8415521379e-04,1.9802330574e-03,-9.7481413916e-04,1.2412263578e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2965920892e+00,-1.7477750296e-03,-3.8969570626e-04,2.0230673532e-03,-1.0150102455e-03,1.3976421506e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2982333215e+00,-1.7834156541e-03,-3.9516075088e-04,2.0647796118e-03,-1.0549113425e-03,1.5544915949e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.2998715439e+00,-1.8181034698e-03,-4.0054291809e-04,2.1053764946e-03,-1.0944684960e-03,1.7117251061e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.3015067388e+00,-1.8518278187e-03,-4.0583261946e-04,2.1448514422e-03,-1.1336168586e-03,1.8692315320e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.3031382639e+00,-1.8846054949e-03,-4.1102376860e-04,2.1832303340e-03,-1.1723214350e-03,2.0270174264e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.3047667418e+00,-1.9164527575e-03,-4.1610976187e-04,2.2205389332e-03,-1.2105466942e-03,2.1850817173e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.3063928026e+00,-1.9473849585e-03,-4.2108334524e-04,2.2568024658e-03,-1.2482566803e-03,2.3434106624e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
4.3080170722e+00,-1.9773354075e-03,-4.2593649034e-04,2.2920452351e-03,-1.2854151609e-03,2.5019729378e-04,1.0000000000e-03,2.0000000000e+00,1.0000000000e+00,5.0000000000e-01,1.0000000000e+00,3.9062500000e-03
