zams_mass,M_star,nz,R_star,M_He,xi25,M4,mu4,M_O,M_Ne,M_Mg,M_Si,MgNe,SiNe,SiO,m_O_inner,m_O_outer
18.63,13.71,5046,77159743607280.8,5.9964534184554985,0.1707416726131618,1.610212815601701,0.08464069027251879,1.9447300876788085,0.5462072632183889,0.11213446851431906,0.006341443811058867,0.20529655327831953,0.01160995877955468,0.003260834936033663,1.9418741613454469,4.747204975917524
18.64,13.92,5058,76635438170228.56,5.963452823092877,0.15817093736154653,1.5568293699935634,0.07904682213222977,2.0319481690124648,0.43792918575833106,0.17615431041645913,0.01619527174886956,0.4022438242188064,0.03698148530755115,0.007970317351520107,1.8579643186406256,4.712201828133175
18.65,13.44,5032,77796614262448.92,6.057852061029351,0.19108045266984752,1.6762299325324599,0.09249334538391135,1.9452612236024405,0.5577574373702613,0.085878082207254,0.040690193967475904,0.15397030403064757,0.07295320732848275,0.0209175988673241,1.9389912807495475,4.8013927498458715
18.66,14.38,5096,75764140148781.61,5.8941274357879,0.19750253819713462,1.6077648064740182,0.07987972040415732,1.8290753579642856,0.41694565288462176,0.04145605615217669,0.13747693393295632,0.09942796109124687,0.3297238692424964,0.07516198462482412,1.8340288216752072,4.656601434321135
18.67,13.56,5038,77616079811490.77,6.05528734401384,0.18393427691413133,1.6594435565099748,0.08974490924629164,1.9098298766656723,0.5703397290512311,0.08837334885815037,0.004678658268048064,0.15494861107635058,0.008203283113086096,0.0024497775038562204,2.026521068978677,4.801182200726313
18.68,13.47,5035,77831956409116.19,6.066141615661007,0.19718839453046025,1.6964622370396631,0.09456453666780044,1.9731060446523447,0.5534170818725589,0.08319284588703714,0.0706321545062135,0.1503257644407059,0.12762915497154587,0.035797444692669156,1.8697089553628405,4.807964753681169
18.69,14.5,5108,75647388552884.16,5.894118383282113,0.19278364701290082,1.5949603432652995,0.0781132269194568,1.7907124589766616,0.4214772799821783,0.04231367584956647,0.1149819202960603,0.10039372905546808,0.2728069240195395,0.06421015262370432,1.9074037474045415,4.655783625291771
18.7,14.7,5122,75267379671767.48,5.8622985520127004,0.1939222154113085,1.60077641242078,0.07825016058981814,1.831935550616404,0.40879054115088914,0.0410129013323856,0.15429482235403918,0.10032742249103871,0.3774422517694392,0.08422502762290003,1.7875012953394378,4.637459989548793
18.71,14.65,5118,75376659689478.7,5.869639526197279,0.11163616486755755,1.6027535640094488,0.040683960171677934,2.071038703312666,0.13670283986769524,0.13559988106756352,0.28773233516011526,0.991931705287182,2.104801446982305,0.13893141383590846,1.6034810767342034,4.637739118565963
18.72,14.07,5087,76599077331524.3,5.978004063014217,0.16262720106513145,1.5741131830067638,0.08043093840734233,1.9889774019658213,0.501734494819607,0.13989947143079318,0.010013102798294517,0.27883167865723973,0.019956975056886643,0.005034296914785451,1.891373481174811,4.7286798294487316
18.73,14.54,5114,75687651869903.83,5.901418182559964,0.1014711944940388,1.5307429840635194,0.037943001997827235,2.121354302266908,0.12639481862802326,0.0971307392599671,0.3136369478657529,0.7684708939360908,2.4814066847849077,0.14784750832550517,1.5313891653007319,4.665518964448197
18.74,14.48,5116,75992644173595.27,5.917725787826092,0.1666038665185615,1.5317378691247905,0.0678471108513529,1.7890035177590307,0.494122478526695,0.05462003046682457,0.08511912408570123,0.11053945699795506,0.17226320959835195,0.04757907027054059,1.5306281580040413,4.67999583105178
18.75,14.47,5114,76014367146591.31,5.92974477722352,0.10273776123125243,1.5289879220640055,0.03850402452835355,2.1381601685700518,0.1290364047434897,0.12460786035252727,0.304267469068246,0.9656798839074453,2.357997106886979,0.14230340343105938,1.5295362111716395,4.690167442359116
18.76,14.59,5126,75742837282130.56,5.915297809201693,0.19558911472883572,1.6075094468828806,0.07857419693137753,1.868942406662854,0.4194866087453048,0.042540153743078936,0.16464315191655032,0.1014100399302796,0.39248726534799816,0.08809428868947002,1.7582022255813492,4.683009300062479
18.77,14.19,5106,76630231151328.92,5.983822972752883,0.19160296431588505,1.547335075937203,0.08821807202983452,1.9142232481267953,0.5489010586236527,0.06778044774001316,0.005673686861305531,0.12348390784665254,0.010336447292581421,0.0029639629896134846,1.9610282951010443,4.7433505802142895
18.78,14.51,5127,76021363839613.45,5.929711876537915,0.1639187570718305,1.5289532996537059,0.06577040191444317,1.8793114898991452,0.4807083340899966,0.05505709892617938,0.1626304016434924,0.11453327313412415,0.3383140880038192,0.08653722521125015,1.7026705081089746,4.6989593042639335
18.79,14.85,5150,75123336734411.89,5.876227370053988,0.11033039627680169,1.6034710717387954,0.04015246185195291,2.105116100755607,0.10346844524679907,0.076915545727456,0.3253857653802656,0.7433720062574872,3.144782591486092,0.15456903553370388,1.6041857540289846,4.648909062177834
18.8,14.45,5129,76118169286359.28,5.949025595337155,0.16632449732089008,1.530072980308104,0.06754109405787331,1.8003114995026992,0.4981204040758147,0.05509523736388093,0.08447482711319931,0.11060626489714191,0.16958716491433287,0.0469223393487926,1.947609434352118,4.704723634652839
18.81,13.94,5095,77285791222670.0,6.046506119232159,0.17253318921463126,1.619435142382111,0.08473880373753144,1.9514221482149525,0.5761244215846939,0.10068886423330106,0.005396311210049454,0.17476930409640545,0.009366572580287958,0.0027653223137728993,1.9675063133125763,4.79868566602036
18.82,14.28,5121,76463048816363.1,5.981154651886766,0.15805468179493423,1.5603116983421836,0.07912904113697479,2.004701353333919,0.5044711037564814,0.15010657023906795,0.011353887555565116,0.29755236548004044,0.02250651716425342,0.005663630413918278,1.868665517767381,4.7329960902978305
18.83,14.43,5133,76436133390892.05,5.971004956953533,0.16910250334597957,1.5325096623450365,0.06920214120288803,1.797004523273658,0.5088404919483611,0.05593676970998988,0.059032416356075035,0.10992987113860925,0.11601359815143376,0.032850455072051726,2.0154099928046905,4.728162368940858
18.84,14.73,5154,75856909844767.27,5.9258323055735715,0.19503218401141623,1.5996377826043993,0.0788751307143552,1.840668284878683,0.42687536852617036,0.042191096701835906,0.1345813505595326,0.0988370372539996,0.3152708272304118,0.0731154829282033,1.8488284997226525,4.694852089363692
18.85,14.48,5139,76368383377416.03,5.972969553227301,0.16886290763757908,1.5325262516859286,0.06904473821586488,1.8026440948071718,0.5059747963785282,0.05569767208532671,0.06598964760559937,0.11007993379112574,0.13042081953076456,0.03660714158479423,1.9972289403080812,4.731148100027041
18.86,14.04,5113,77261530849520.27,6.052165667634852,0.1782808966621399,1.6460257362775674,0.08764801158351573,1.9184873375474565,0.5819726384688477,0.09087292184688721,0.004782909347740217,0.15614638187453467,0.008218443671722963,0.002493062765717579,2.0034763576869175,4.800759479727399
18.87,14.9,5173,75407376232790.56,5.908585043296715,0.1828799568273759,1.5932522876593078,0.07234651810187404,1.9074673106250883,0.3982782354751525,0.04367017857738712,0.2176102906359972,0.10964741401268858,0.5463775603414145,0.11408336563560034,1.6232322011827751,4.679806546755978
18.88,13.54,5083,78337246003450.31,6.149566672206071,0.22791121895615832,1.774028605332815,0.10568588227243782,2.0450267440713708,0.5393515478763475,0.07869356755485418,0.11627342561049425,0.14590403580874783,0.2155800350778844,0.05685667727699719,1.8255493541635146,4.894578319592065
18.89,14.69,5164,76166376692526.89,5.95821836853608,0.1670495406359527,1.5287728883221556,0.06760394703184093,1.8266770782995143,0.4946048426829091,0.05528259781636488,0.10976519826361028,0.11177124250642755,0.22192503750712503,0.06009009450416525,1.8863286933566352,4.726234634416027
18.9,13.43,5078,78766567967255.62,6.183880907202878,0.17421999714921285,1.6102532392008422,0.08459724317857359,2.085625539442938,0.5503595034104356,0.13096974659780056,0.00815617416322348,0.2379712638488386,0.014819720769209538,0.003910660858804961,1.9471828620609106,4.921444525312881
18.91,14.88,5173,75570394374462.08,5.947115254936512,0.10488886251038855,1.5329998865446086,0.03935816398916524,2.133500744501261,0.1228692729581107,0.08818306916322435,0.32634191160849285,0.7176983068280076,2.6560091367981906,0.15296076762550198,1.5335639856745664,4.716589549983738
18.92,14.86,5179,75794344189486.06,5.949473011320963,0.10236995608006874,1.5776812133293894,0.0371432526674697,2.1275055864305417,0.13672788342581652,0.093126090260611,0.32365131861943136,0.6811053307289567,2.3671200819475318,0.15212712985747917,1.5783161032097752,4.718230626799592
18.93,13.58,5097,78305547021087.05,6.164425001036657,0.1871338790963205,1.661368430408791,0.09063878766844795,1.9902938462596982,0.5812478770114272,0.09497795847198673,0.005088250013053683,0.16340353613045452,0.008754010490697498,0.002556532053101548,2.0278973472477047,4.903944354286333
18.94,14.3,5145,76874754762167.06,6.044326544048528,0.17093286033493252,1.6146254388707013,0.08416508048577688,1.9614788992173113,0.5746608693650525,0.1032545485718871,0.005573028319722005,0.17967910132105203,0.009697942937857749,0.0028412379668962076,1.9573525120741744,4.804424994593854
18.95,13.8,5118,78004364798309.44,6.133638352939424,0.20192136219720333,1.7118479719951794,0.09681311837979885,2.0305713935486494,0.5672093168048349,0.08173635519666393,0.09166822732160429,0.1441026315595372,0.16161269676948103,0.04514405532001703,1.824058822772698,4.880987231143884
18.96,14.18,5143,77300944876716.42,6.081363475328394,0.16673762149264895,1.592130017620897,0.08274532149665259,2.0217710367555326,0.5609882610738689,0.12466040351561188,0.0074971750834245225,0.22221570782422673,0.013364228101802154,0.003708221627042262,1.91993061193949,4.838426985821402
18.97,14.34,5156,76941415724468.03,6.048568037584143,0.1641196688750125,1.585987857512687,0.08142316614095249,1.9993961242368854,0.5607531037344774,0.12280232343528864,0.007399915311978821,0.2189953521745229,0.013196387612832119,0.0037010751507799214,1.9116403605233594,4.805787494656439
18.98,14.49,5167,76663043229944.06,6.038161528764074,0.16407936258420355,1.5863361329935681,0.08139901909584679,1.9968631811731312,0.5590246881756871,0.12260079218331502,0.007349240109363879,0.21931194592390657,0.013146539437009984,0.0036803924167935712,1.9118685306616752,4.8010336455169025
18.99,14.87,5196,76100673345471.44,5.975160294914103,0.16822988414085263,1.5291260715009325,0.06916806396351714,1.783716169747265,0.5151134711117603,0.056918832769321206,0.044577032821026506,0.11049765917881024,0.08653827810951378,0.02499110204699363,2.0548924736145557,4.738032188758637
19.0,14.37,5162,76923640524795.56,6.053526827368846,0.1706577350437364,1.615064040956045,0.08387508325677469,1.9643104971955643,0.5805458490781873,0.10293300114960056,0.005525547254647722,0.1773038276185102,0.009517848182742835,0.002812970384537738,1.9586187199961496,4.8139257302253595
19.01,14.37,5165,76933579736923.23,6.069107970417519,0.1735312087282192,1.627200604917621,0.0855135036757595,1.9577511712340991,0.5831676628995396,0.09758984463666999,0.0051886922555458405,0.1673444034112733,0.008897427936500108,0.002650332857303345,1.975766715669673,4.825441820608305
19.02,14.74,5192,76453911691857.02,6.014617257725008,0.16198396619813143,1.582041863900671,0.08068114346012081,1.9792442019168037,0.5651615308871211,0.1198121833653203,0.007062464151623697,0.21199635293161917,0.012496363898897913,0.003568263150542029,1.9061494221004258,4.780815424037518
19.03,14.57,5183,76761364374301.1,6.044356704977099,0.16383770028049485,1.5881859765196338,0.08152888219247297,1.9896771123094916,0.5669405594398722,0.1195655889756454,0.006963487088896194,0.21089616360094998,0.0122825699677864,0.0034998076048698263,1.9129030886617882,4.798045408928003
19.04,14.76,5197,76543948548823.42,6.025124703993307,0.15993541068897332,1.5678767133189697,0.07969285744636123,2.0265259415039747,0.524090122737424,0.14469772083317856,0.010359997127959724,0.27609320335478643,0.019767587058972715,0.005112195662430608,1.8800542661228552,4.791479681142204
19.05,15.13,5225,75524951881883.2,5.958658128590216,0.17219729510564366,1.5273952535399202,0.07194557033330864,1.7562832898659502,0.5131258366610087,0.05687697693095839,0.019972607748677318,0.11084411048382577,0.038923410831624164,0.011372087785565473,2.1227439482965758,4.726048004766678
19.06,14.28,5167,77282394917248.67,6.106776762008972,0.18578099977347673,1.6683144064966626,0.09135646398619311,1.9866749108427013,0.5838465403658335,0.0896124783173735,0.04373733884675841,0.153486356639577,0.07491238848371516,0.02201534765856888,1.9149233469855202,4.859854911695333
19.07,14.25,5171,77444286432048.61,6.114289900756042,0.17890644437350664,1.6453464892624954,0.0876579565652178,1.967904686701105,0.591219738275437,0.0946881744205738,0.005012067772406394,0.16015732948425437,0.008477504129050874,0.002546905755282472,2.001064629847131,4.870187908126477
19.08,13.49,5121,79178817416701.31,6.251097062282899,0.2163048619851777,1.7430385121824006,0.10164523140670455,2.1172400207731403,0.5696096349337444,0.08797969578583488,0.10819168748698763,0.1544561229131394,0.18994005868522962,0.05110034121095061,1.831349620310058,4.988113936645856
19.09,15.1,5230,75783880490221.86,5.987712948690194,0.16756682234273843,1.5303801932942225,0.068151656903466,1.8120219982426728,0.5092583087102877,0.05644329964126007,0.07175462602206224,0.1108343225350696,0.1409002559109601,0.0395992024885189,1.9922811863150116,4.757239942977788
19.1,13.55,5127,79209697434325.17,6.252954814407398,0.1979536564719356,1.6925033765271211,0.09425647934470437,2.081943768417184,0.5875798177256919,0.09472093940107013,0.04615227783144721,0.1612052295596205,0.07854639733897927,0.02216787913851049,1.9388411338075888,4.993320588822531
19.11,13.75,5144,78862062385017.94,6.240895825300638,0.22569032311041332,1.7678312638164166,0.10456048082420466,2.1064192672362907,0.5585265949488107,0.08310469735581442,0.11563486559344109,0.14879273092345946,0.2070355586273185,0.05489641468441315,1.829714807803384,4.986386679612835
19.12,14.18,5174,77826492545062.61,6.147528720471837,0.18401075899555563,1.6581214370555626,0.08972987967055158,1.9766122100761792,0.590826937532834,0.09195608402604818,0.00487107121305097,0.1556396267408473,0.008244497506142008,0.0024643534974739625,2.0257188337802154,4.902446364562333
19.13,14.53,5201,77094735059250.17,6.100821811492439,0.17582358945931784,1.6363648226732996,0.08675520173344037,1.9667624734795213,0.592028687884341,0.09563085896499321,0.005060813257377595,0.16153078545355168,0.008548256800633751,0.0025731695238338553,1.9879707197981182,4.8600399550206586
19.14,13.99,5167,78312791459123.67,6.209103387124515,0.2457049328382478,1.8072842930447182,0.11179084444266028,2.0740014626944627,0.5342590630544626,0.07801536544820074,0.12596801433365976,0.14602534770710632,0.23578077199753283,0.0607367046742614,1.842300944074779,4.957192044211313
19.15,14.72,5216,76885753382512.25,6.071873956528938,0.1711936627084214,1.6194579197516532,0.08521888885217756,1.9656625668377852,0.590027914972941,0.10205576378637977,0.005431156306888508,0.17296768711538013,0.00920491415586258,0.002763015584931119,1.9605288800451162,4.827385671848325
19.16,14.21,5184,77843621500571.7,6.1545848216237395,0.1903464395900124,1.682544944250497,0.09215084332154298,2.022226645639321,0.5853226141485777,0.0935658151810226,0.04457974937040938,0.15985340890531857,0.07616269778890399,0.022044882786279193,1.9225402552539272,4.909444049388363
19.17,14.78,5221,76743139252951.22,6.07280992922375,0.1700188508742966,1.6164274230927431,0.08426601063765081,1.9715039153776637,0.5903853790943755,0.10220437986747029,0.005447728997312257,0.1731146865870005,0.00922741177240674,0.0027632351905670363,1.9586793505883995,4.836425582149576
19.18,14.42,5201,77502554062457.86,6.142977853072541,0.1965195154694788,1.6994625848059546,0.09488494397972327,2.032038457638502,0.5773455878097403,0.08423542595904294,0.08396145952058685,0.1459012205819473,0.14542669294331853,0.04131883390541791,1.8413677087165539,4.897038490805578
19.19,14.28,5195,77888393329666.44,6.168832757410664,0.19267829267271092,1.6934321626855886,0.09416740420899639,2.0669643417952064,0.5898188509059823,0.09361904528499812,0.07717697889467322,0.15872508167752863,0.1308486135635148,0.03733832138954232,1.8350788284851407,4.925132910212032
19.2,14.68,5226,77108102803611.44,6.112527880028007,0.19325703164570546,1.6973997977408541,0.09449246538228193,2.0279433402801588,0.5804789609409938,0.08815172586685277,0.08547503304068554,0.15186032879460978,0.14724914905119904,0.04214862976836287,1.8184156524726733,4.868208090710976
19.21,14.49,5214,77512182962401.95,6.142600993263965,0.1691206350685913,1.603452876115862,0.08383555476143215,2.0421043051402163,0.5866259571665656,0.11776347638819572,0.006572012641528919,0.20074712847177703,0.011203071669845787,0.003218255122907479,1.9386140806588084,4.898373311739968
19.22,14.3,5201,77848133042200.33,6.177230451927631,0.19658640842780156,1.6944459015618576,0.094403534049368,2.0466648350540164,0.5798814875488858,0.08523713442524039,0.07133959582521737,0.14699061145326636,0.12302444095389961,0.03485651123884901,1.874958987406988,4.931712948877721
19.23,14.85,5241,77046433229132.02,6.099920012711241,0.1610975824632329,1.5723352796216579,0.08024490279880794,2.06478910395022,0.5533212323310005,0.14112765322048848,0.009513942927230536,0.2550555535813326,0.017194248785919047,0.004607706864119478,1.890157164782005,4.866129978467331
19.24,14.3,5206,78007089785678.2,6.18856707358653,0.19775577314906756,1.6996802019947939,0.0949842750596681,2.0571996088072146,0.5839652716888775,0.08485914395153314,0.08150817283818318,0.1453153947085128,0.13957708923760925,0.039620935415908644,1.8496355184327675,4.942045233737893
19.25,14.52,5222,77593865443720.77,6.158727213375174,0.20258717712433552,1.71460252666775,0.09730524521251938,2.0541857884454706,0.5733033592029704,0.08288520487382438,0.09575086066334497,0.14457477623897888,0.16701604678622797,0.046612561143169806,1.8179781788023934,4.9155551434155464
19.26,14.71,5238,77191376578293.56,6.1306904048358675,0.18537185674363454,1.6712001078039214,0.0910224944765317,2.0066357867288476,0.591779779451102,0.09078076764857265,0.0436126041817265,0.1534029563037372,0.07369735448240362,0.021734190364870523,1.9181730616257275,4.895214197370395
19.27,14.68,5238,77378545381316.33,6.147297465294482,0.1701290148753451,1.614777484475935,0.08404487975118044,2.02285880655357,0.6062006183454589,0.10542243836223276,0.005621052984648606,0.17390684729086683,0.009272595267207903,0.002778766845435659,1.9577382400390844,4.912872600534854
19.28,14.4,5223,77971003445136.77,6.186463934471303,0.21449077338616993,1.7464573721215637,0.10148795285848554,2.065386512312626,0.5674813959263388,0.08080848848150339,0.11682388741316921,0.14239848048162732,0.20586381906400572,0.056562724079359264,1.8171244784900766,4.941386762278555
19.29,14.12,5205,78574863000972.23,6.2354567546918895,0.19177368005033404,1.67937782792555,0.09259416464734217,2.0558626958752706,0.599852505081025,0.09186902253366382,0.036573841386196126,0.15315268629453274,0.06097139059418602,0.017790021415133972,1.9595934569199602,4.9852318040760295
19.3,13.92,5197,79149519534063.4,6.28346397417459,0.24393355403734188,1.8030639654641218,0.11039151099808965,2.12264126418089,0.5520114046514347,0.0805452685005847,0.12419189716887662,0.14591232685028432,0.2249806727223273,0.05850818942634721,1.845804476985511,5.028870816618536
19.31,14.34,5222,78202458876196.36,6.222122348043725,0.20696683479586936,1.7241669088291924,0.09842080712761152,2.094546246227531,0.5808949316190211,0.08630658405342202,0.09572280055317242,0.14857520586877154,0.16478505034702567,0.04570097257369128,1.8300282124127216,4.976343330199996
19.32,14.84,5257,77303986152047.97,6.140035143791467,0.18619412672920324,1.6763623400354952,0.09165535826816919,2.0362635112905263,0.5958722344011117,0.0921268575869406,0.06066158957772633,0.15460840809193563,0.10180301426310787,0.029790638216210398,1.866525299956874,4.9025351612562424
19.33,14.94,5264,76883367275869.0,6.125439438391614,0.20474138709556092,1.7228693346319497,0.09805882250739344,2.0341348930946563,0.5655622687129489,0.08050346475855903,0.10205559439983594,0.14234235417040977,0.18044979314494236,0.05017149784229521,1.814304793210099,4.895080798469419
19.34,15.32,5294,76233665191587.22,6.075697616050428,0.15916807727621937,1.5724649827469026,0.07974141456662107,2.02874452956088,0.5751281491867506,0.12914404093022627,0.007885765335856713,0.22454828739097543,0.0137113186809017,0.003887017424300131,1.8909660163858137,4.8413050554811745
19.35,14.02,5212,79016952102038.4,6.289156579300207,0.2336645545570813,1.7854768519932247,0.10695962709569533,2.130384359219749,0.5628811692195878,0.08281941819958595,0.11802382202466763,0.14713481766393388,0.20967804303757923,0.055400248088515694,1.8366051964503702,5.038129274873023
19.36,14.41,5238,78268200636937.4,6.228206084605283,0.22062447265580842,1.7576327416902322,0.10307694041210909,2.09233123613973,0.5665283617025284,0.08190259311601066,0.11974122619571437,0.14456927252481652,0.21135963226248478,0.05722861855115841,1.825861880820984,4.982913281056445
19.37,14.68,5260,77692771300272.8,6.190619258301885,0.19177306957765536,1.6914911258599459,0.09359864349778318,2.075781987692495,0.5985925941504728,0.09340456770636996,0.07484154908168104,0.15604029956122398,0.12502919316584052,0.036054628822016745,1.8418813827487361,4.9474823348981944
19.38,14.31,5236,78503956019151.16,6.257542444953077,0.21630704888449565,1.747901645693636,0.10209837404385384,2.125728444793096,0.579386400782374,0.08707857771415518,0.1134608183267291,0.15029447980927527,0.19582927416576806,0.05337502944209442,1.8224256678923545,5.011809275891467
19.39,14.37,5242,78417678892979.66,6.24248510477958,0.1800015659395229,1.6380740679836794,0.08798079889094498,2.0760551405548218,0.6052956700045126,0.10729884410822946,0.005810751456798708,0.17726682913067845,0.009599856309488201,0.0027989388833120276,1.9907335705048723,4.996109132759149
19.4,14.67,5265,77746393381938.64,6.19907708138004,0.19220435729918256,1.684733690736716,0.09322851220916371,2.0581136516365084,0.594371778179862,0.0899064752742309,0.05899186879308052,0.15126302858717566,0.09925079042906555,0.028663076378786543,1.8978692812674922,4.959160071431358
19.41,14.63,5262,77917883108679.77,6.2071710705743985,0.22212178357990975,1.7634452404369005,0.10424946382557404,2.081103556225043,0.5641205913629445,0.08102508487823512,0.12281927541619128,0.14363078766983906,0.21771812143827896,0.05901641705854163,1.8208822020486306,4.963835116805809
19.42,14.88,5279,77336266312608.03,6.174440900124086,0.19591129514993166,1.7023823193849021,0.09591992710512441,2.088568233557693,0.5895129854992474,0.09309985435027267,0.08897305933871083,0.15792672365211458,0.15092637741196022,0.04260002517952359,1.808454345988799,4.941555497024893
19.43,14.77,5275,77821659919343.08,6.204292372411607,0.21223732790728772,1.738361818039631,0.10044891717275052,2.0784089378947384,0.572182302158232,0.08140172751087664,0.11438371565364232,0.14226537102569403,0.19990781822890166,0.055034268554245085,1.8193449977827536,4.964526165388429
19.44,14.79,5283,77760854794182.53,6.197610119761218,0.1981468143497437,1.706705634763,0.09599801374964757,2.077621335329394,0.5918273685887476,0.08630244009248297,0.09346992341433287,0.14582367202496394,0.1579344389517136,0.044988911995127244,1.8213898539500444,4.958238935509378
19.45,14.97,5296,77243558968517.88,6.178502536895151,0.198671730302246,1.7046355829918796,0.09623928765412343,2.0636206342847756,0.5860513958769337,0.08496587051514701,0.09317448449074446,0.1449802374210012,0.1589868826288239,0.04515097539865293,1.8226415707014325,4.940624096070142
19.46,14.58,5272,78241027408366.6,6.244503715652454,0.18688299924142945,1.6725864394584171,0.09131214700883569,2.075011038014979,0.6098574310360455,0.10061497983400819,0.029707451730027035,0.16498114922217183,0.04871212552015486,0.014316768048832222,1.9496228525252608,4.999090125195845
19.47,14.95,5296,77511166262106.67,6.1938170146592695,0.18645506751608446,1.676347331416087,0.09174076294958974,2.069185957720318,0.6067789045175772,0.09511859486439893,0.05890851505280513,0.1567598908864893,0.09708398662877157,0.028469415633240784,1.8699131052287181,4.956104613737731
19.48,14.22,5248,79034289826663.45,6.310413355611778,0.2176179796489783,1.7500309001859082,0.1023577246111716,2.158272919269319,0.5886672859976055,0.08705609921916518,0.11571569393262547,0.14788676267551124,0.19657231968738306,0.053614949666236325,1.823126087809932,5.0647429915412285
19.49,14.85,5295,77928097615963.16,6.23030945679024,0.2017594887481156,1.711350404288481,0.09647539310762117,2.0909101663656546,0.589325604327334,0.08412702532217194,0.09237395472781307,0.1427513495161913,0.156745191536774,0.04417882518997656,1.8328766491384054,4.99076486191826
19.5,15.13,5314,77198995664669.36,6.175914426456388,0.19831551116178042,1.7148915279300743,0.09680874011517572,2.0812897218355606,0.5905165189191223,0.09031006724580244,0.09661124564249098,0.15293402360886604,0.1636046453354558,0.04641893179450587,1.8004955265050637,4.939905310611083
19.51,13.75,5226,80283553676133.75,6.412117474570591,0.44079311768896945,2.1231356096083402,0.15755238486922754,2.0801204583685053,0.3529646394732148,0.0678927541193263,0.19883404016129475,0.192350016196108,0.5633256647409394,0.09558775279641529,2.1270012205779327,5.157865021441179
19.52,15.02,5310,77473070727609.28,6.204206831803042,0.22378214044540554,1.7680641564132422,0.10449917155798615,2.0824799889987076,0.5617584922105212,0.08104536950885376,0.12289637973772105,0.14427083992970005,0.218770844485365,0.059014434898273266,1.825439685618096,4.965709779311792
19.53,15.26,5331,77086670787279.22,6.176457040723088,0.1804689808848026,1.6574857789376363,0.0891428980894096,2.000173800183163,0.611145992303098,0.09423754601998073,0.004953879229579031,0.15419809212009625,0.008105885159960524,0.0024767243872134445,2.013243823997456,4.943064166843994
19.54,14.31,5269,79056237252282.62,6.313519773781501,0.27513012505512924,1.8626623301022873,0.11877150720071523,2.1305394978771197,0.5340905641645101,0.07754291707594749,0.13206261907633654,0.14518683211947328,0.24726634008770607,0.061985529584372596,1.8781278041056144,5.064785128151599
19.55,14.96,5312,77798142427813.73,6.226265529040944,0.21803378340853607,1.7534752940216005,0.10302643250121353,2.0978177939571094,0.5723522298469584,0.08202417601871068,0.12306687166097215,0.14331066036144066,0.2150194674595381,0.05866423290691579,1.8172314039464847,4.987264732612417
19.56,13.89,5251,80096215422464.34,6.403410277112436,0.44554906965800173,2.134741189822605,0.16008849121792137,2.0684209945101313,0.3072691549416743,0.06571889080770803,0.21116549785396715,0.21388053356733044,0.687232982738051,0.1020901926708484,2.136229805519762,5.145410442729892
19.57,14.66,5296,78573428540729.56,6.295875625310333,0.22161939748299134,1.7613804509308604,0.10296379215985753,2.1316499208278405,0.5806301683192471,0.08312814220535042,0.1187932117653753,0.1431688305931155,0.2045935920092588,0.055728293189550165,1.827893926329502,5.049229165910068
19.58,15.19,5335,77383383212944.45,6.217854067439697,0.21203480460100496,1.7395323820109085,0.10110391124227841,2.098695567828285,0.5786663921316563,0.08280195460980531,0.10783177722529397,0.14309100327182384,0.18634532554771288,0.05138038068898078,1.8109647987790618,4.985311405940612
19.59,14.77,5308,78354782651415.52,6.278670719728125,0.19907173473889353,1.7003708292281603,0.09533180317064799,2.1198123957972483,0.6015485310900915,0.0899094556397107,0.07506350766225316,0.14946334500523503,0.12478379346422375,0.03541044849585486,1.870386600073392,5.034828628604394
19.6,15.01,5323,77833255114185.53,6.254861815743,0.18865738835986232,1.6810514886487493,0.09210053820912208,2.106479915904074,0.6122185322921256,0.10072971966681188,0.05355008861124321,0.1645322941951515,0.08746891148615427,0.025421599421355127,1.8877390364414708,5.014290564003731
19.61,14.55,5301,78959479306689.4,6.330268303386028,0.3194609443384015,1.924967186372721,0.1313577847323188,2.124313440404355,0.5083585098571869,0.07445614245552595,0.14805597471561646,0.14646384591150624,0.2912432306035554,0.06969591770197273,1.9280490672436845,5.082328311703004
19.62,14.57,5303,78832057402042.94,6.324516041622324,0.21166035292858498,1.735650680053028,0.10066044794792842,2.1690619297732687,0.6001181345230295,0.08920150661322898,0.1009021858552428,0.14863991184689965,0.16813720507786234,0.046518812796548445,1.8161952992288874,5.071619012140558
19.63,15.05,5334,77597078851336.83,6.241923839764608,0.19135838115249207,1.6877004465155852,0.09343441962243863,2.110985724748202,0.6072818103083023,0.09913825985366982,0.06796459758800925,0.16324918377406977,0.11191607657984234,0.03219566896697801,1.8519419849922119,4.994565947759381
19.64,14.3,5294,79560306772917.83,6.384808496971707,0.3874942748047498,2.021689064329818,0.14801807644895618,2.1272879651310954,0.47086454319516674,0.0797402302907779,0.14613236806048116,0.1693485556370013,0.3103490593470134,0.06869421087119988,2.0233941972976504,5.1339372765407045
19.65,15.1,5342,77727878178305.38,6.251881217547126,0.2890199268020972,1.883081348274051,0.12385289825014169,2.0918032042518937,0.513773521774713,0.07430467119195872,0.13649070818576778,0.1446253417951362,0.2656631811508928,0.06525026250477607,1.8864836850275009,5.018675161938818
19.66,14.78,5324,78586554661852.84,6.308956334858015,0.19607986817747308,1.6936157607236881,0.09437863360371657,2.133604454023387,0.6142974760929563,0.09111641074518087,0.07040021148657911,0.14832620072720765,0.11460280112875812,0.03299590575648819,1.8779613552274632,5.065384235200651
