omega_dt,alpha_amp,rho_G,coupling
2.391864406779661,1.3983050847457628,3.8801542371913635,real
2.391864406779661,1.4237288135593222,3.935458852569322,real
2.391864406779661,1.4491525423728815,3.990839913757352,real
2.391864406779661,1.4745762711864407,4.046295107671187,real
2.391864406779661,1.5,4.101822192958571,real
2.442542372881356,0.0,1.0,real
2.442542372881356,0.025423728813559324,1.0541875458119967,real
2.442542372881356,0.05084745762711865,1.107385903937459,real
2.442542372881356,0.07627118644067797,1.1598071829491696,real
2.442542372881356,0.1016949152542373,1.2116221177091946,real
2.442542372881356,0.1271186440677966,1.2629687500792983,real
2.442542372881356,0.15254237288135594,1.3139594557675673,real
2.442542372881356,0.17796610169491528,1.364686360723375,real
2.442542372881356,0.2033898305084746,1.4152254659906094,real
2.442542372881356,0.2288135593220339,1.465639795540772,real
2.442542372881356,0.2542372881355932,1.5159818181208156,real
2.442542372881356,0.2796610169491526,1.56629533066938,real
2.442542372881356,0.3050847457627119,1.6166169402883628,real
2.442542372881356,0.3305084745762712,1.666977244294166,real
2.442542372881356,0.35593220338983056,1.717401780842941,real
2.442542372881356,0.38135593220338987,1.7679118032744818,real
2.442542372881356,0.4067796610169492,1.8185249174581977,real
2.442542372881356,0.4322033898305085,1.8692556114465648,real
2.442542372881356,0.4576271186440678,1.9201156995091873,real
2.442542372881356,0.48305084745762716,1.971114697337167,real
2.442542372881356,0.5084745762711864,2.0222601413163472,real
2.442542372881356,0.5338983050847458,2.073557861878335,real
2.442542372881356,0.5593220338983051,2.125012218775021,real
2.442542372881356,0.5847457627118644,2.176626304489405,real
2.442542372881356,0.6101694915254238,2.2284021207533438,real
2.442542372881356,0.6355932203389831,2.280340732189809,real
2.442542372881356,0.6610169491525424,2.3324424003601845,real
2.442542372881356,0.6864406779661018,2.3847067009221328,real
2.442542372881356,0.7118644067796611,2.4371326261509854,real
2.442542372881356,0.7372881355932204,2.489718674718102,real
2.442542372881356,0.7627118644067797,2.5424629303313484,real
2.442542372881356,0.788135593220339,2.5953631306092357,real
2.442542372881356,0.8135593220338984,2.648416727369266,real
2.442542372881356,0.8389830508474577,2.7016209393530217,real
2.442542372881356,0.864406779661017,2.7549727982788212,real
2.442542372881356,0.8898305084745763,2.8084691890015065,real
2.442542372881356,0.9152542372881356,2.8621068844645885,real
2.442542372881356,0.940677966101695,2.9158825760488543,real
2.442542372881356,0.9661016949152543,2.9697928998514653,real
2.442542372881356,0.9915254237288136,3.023834459368714,real
2.442542372881356,1.0169491525423728,3.0780038450022222,real
2.442542372881356,1.0423728813559323,3.132297650761402,real
2.442542372881356,1.0677966101694916,3.186712488493688,real
2.442542372881356,1.0932203389830508,3.241244999937186,real
2.442542372881356,1.1186440677966103,3.2958918668578647,real
2.442542372881356,1.1440677966101696,3.3506498195043473,real
2.442542372881356,1.1694915254237288,3.405515643587422,real
2.442542372881356,1.1949152542372883,3.460486185968364,real
2.442542372881356,1.2203389830508475,3.515558359219428,real
2.442542372881356,1.2457627118644068,3.5707291452015175,real
2.442542372881356,1.2711864406779663,3.625995597787534,real
2.442542372881356,1.2966101694915255,3.681354844845178,real
2.442542372881356,1.3220338983050848,3.736804089579929,real
2.442542372881356,1.3474576271186443,3.7923406113270466,real
2.442542372881356,1.3728813559322035,3.8479617658712337,real
2.442542372881356,1.3983050847457628,3.9036649853630077,real
2.442542372881356,1.4237288135593222,3.959447777892774,real
2.442542372881356,1.4491525423728815,4.015307726776038,real
2.442542372881356,1.4745762711864407,4.071242489596793,real
2.442542372881356,1.5,4.12724979705009,real
2.493220338983051,0.0,1.0,real
2.493220338983051,0.025423728813559324,1.0544626045254102,real
2.493220338983051,0.05084745762711865,1.1079642168996817,real
2.493220338983051,0.07627118644067797,1.160706323184959,real
2.493220338983051,0.1016949152542373,1.212853878117404,real
2.493220338983051,0.1271186440677966,1.2645416486728676,real
2.493220338983051,0.15254237288135594,1.315880096394397,real
2.493220338983051,0.17796610169491528,1.3669602004422932,real
2.493220338983051,0.2033898305084746,1.4178572601180968,real
2.493220338983051,0.2288135593220339,1.4686338607594887,real
2.493220338983051,0.2542372881355932,1.5193421896558128,real
2.493220338983051,0.2796610169491526,1.5700258562547742,real
2.493220338983051,0.3050847457627119,1.6207213357202157,real
2.493220338983051,0.3305084745762712,1.671459125358048,real
2.493220338983051,0.35593220338983056,1.7222646806407735,real
2.493220338983051,0.38135593220338987,1.7731591805627105,real
2.493220338983051,0.4067796610169492,1.824160159539157,real
2.493220338983051,0.4322033898305085,1.8752820338717735,real
2.493220338983051,0.4576271186440678,1.9265365440428057,real
2.493220338983051,0.48305084745762716,1.97793312910756,real
2.493220338983051,0.5084745762711864,2.029479245744952,real
2.493220338983051,0.5338983050847458,2.081180641752276,real
2.493220338983051,0.5593220338983051,2.133041591682058,real
2.493220338983051,0.5847457627118644,2.185065100735585,real
2.493220338983051,0.6101694915254238,2.2372530818183654,real
2.493220338983051,0.6355932203389831,2.289606509732056,real
2.493220338983051,0.6610169491525424,2.3421255557555822,real
2.493220338983051,0.6864406779661018,2.394809705303498,real
2.493220338983051,0.7118644067796611,2.4476578609043687,real
2.493220338983051,0.7372881355932204,2.500668432387323,real
2.493220338983051,0.7627118644067797,2.553839415880062,real
2.493220338983051,0.788135593220339,2.6071684629903205,real
2.493220338983051,0.8135593220338984,2.6606529413532787,real
2.493220338983051,0.8389830508474577,2.7142899875704067,real
2.493220338983051,0.864406779661017,2.7680765534340313,real
2.493220338983051,0.8898305084745763,2.8220094462210574,real
2.493220338983051,0.9152542372881356,2.8760853637448984,real
2.493220338983051,0.940677966101695,2.9303009247735603,real
2.493220338983051,0.9661016949152543,2.984652695351604,real
2.493220338983051,0.9915254237288136,3.039137211502658,real
2.493220338983051,1.0169491525423728,3.093750998735436,real
2.493220338983051,1.0423728813559323,3.1484905887291137,real
2.493220338983051,1.0677966101694916,3.203352533532203,real
2.493220338983051,1.0932203389830508,3.2583334175720586,real
2.493220338983051,1.1186440677966103,3.3134298677392624,real
2.493220338983051,1.1440677966101696,3.3686385617818377,real
2.493220338983051,1.1694915254237288,3.423956235218173,real
2.493220338983051,1.1949152542372883,3.4793796869541107,real
2.493220338983051,1.2203389830508475,3.534905783768917,real
2.493220338983051,1.2457627118644068,3.590531463816189,real
2.493220338983051,1.2711864406779663,3.6462537392691363,real
2.493220338983051,1.2966101694915255,3.7020696982248142,real
2.493220338983051,1.3220338983050848,3.757976505968658,real
2.493220338983051,1.3474576271186443,3.8139714056888154,real
2.493220338983051,1.3728813559322035,3.870051718719186,real
2.493220338983051,1.3983050847457628,3.926214844380799,real
2.493220338983051,1.4237288135593222,3.982458259482605,real
2.493220338983051,1.4491525423728815,4.03877951753554,real
2.493220338983051,1.4745762711864407,4.095176247726886,real
2.493220338983051,1.5,4.1516461536962,real
2.543898305084746,0.0,1.0,real
2.543898305084746,0.025423728813559324,1.0547071359091376,real
2.543898305084746,0.05084745762711865,1.1084864423320338,real
2.543898305084746,0.07627118644067797,1.1615269906403574,real
2.543898305084746,0.1016949152542373,1.2139868998507348,real
2.543898305084746,0.1271186440677966,1.2659970056886718,real
2.543898305084746,0.15254237288135594,1.3176654282784346,real
2.543898305084746,0.17796610169491528,1.3690817109235098,real
2.543898305084746,0.2033898305084746,1.4203202491384361,real
2.543898305084746,0.2288135593220339,1.4714430444862159,real
2.543898305084746,0.2542372881355932,1.5225018961122714,real
2.543898305084746,0.2796610169491526,1.5735401460373377,real
2.543898305084746,0.3050847457627119,1.6245940766411322,real
2.543898305084746,0.3305084745762712,1.6756940383075667,real
2.543898305084746,0.35593220338983056,1.7268653672907055,real
2.543898305084746,0.38135593220338987,1.778129139569484,real
2.543898305084746,0.4067796610169492,1.829502795489564,real
2.543898305084746,0.4322033898305085,1.8810006617106898,real
2.543898305084746,0.4576271186440678,1.9326343907670565,real
2.543898305084746,0.48305084745762716,1.9844133338929864,real
2.543898305084746,0.5084745762711864,2.0363448592691413,real
2.543898305084746,0.5338983050847458,2.0884346252067965,real
2.543898305084746,0.5593220338983051,2.140686815788094,real
2.543898305084746,0.5847457627118644,2.1931043449554593,real
2.543898305084746,0.6101694915254238,2.245689033873373,real
2.543898305084746,0.6355932203389831,2.2984417654816993,real
2.543898305084746,0.6610169491525424,2.3513626194562027,real
2.543898305084746,0.6864406779661018,2.4044509902400257,real
2.543898305084746,0.7118644067796611,2.457705690373319,real
2.543898305084746,0.7372881355932204,2.511125040999849,real
2.543898305084746,0.7627118644067797,2.564706951148808,real
2.543898305084746,0.788135593220339,2.6184489871617083,real
2.543898305084746,0.8135593220338984,2.672348433446844,real
2.543898305084746,0.8389830508474577,2.726402345588102,real
2.543898305084746,0.864406779661017,2.780607596704568,real
2.543898305084746,0.8898305084745763,2.8349609178471185,real
2.543898305084746,0.9152542372881356,2.8894589331240104,real
2.543898305084746,0.940677966101695,2.944098190166507,real
2.543898305084746,0.9661016949152543,2.998875186475352,real
2.543898305084746,0.9915254237288136,3.053786392127664,real
2.543898305084746,1.0169491525423728,3.1088282692700386,real
2.543898305084746,1.0423728813559323,3.1639972887763035,real
2.543898305084746,1.0677966101694916,3.2192899444063787,real
2.543898305084746,1.0932203389830508,3.274702764765612,real
2.543898305084746,1.1186440677966103,3.330232323330664,real
2.543898305084746,1.1440677966101696,3.3858752467786855,real
2.543898305084746,1.1694915254237288,3.441628221830132,real
2.543898305084746,1.1949152542372883,3.4974880007919755,real
2.543898305084746,1.2203389830508475,3.553451405967215,real
2.543898305084746,1.2457627118644068,3.6095153330776815,real
2.543898305084746,1.2711864406779663,3.665676753830418,real
2.543898305084746,1.2966101694915255,3.7219327177429498,real
2.543898305084746,1.3220338983050848,3.778280353329348,real
2.543898305084746,1.3474576271186443,3.8347168687370576,real
2.543898305084746,1.3728813559322035,3.891239551913881,real
2.543898305084746,1.3983050847457628,3.9478457703749608,real
2.543898305084746,1.4237288135593222,4.004532970631188,real
2.543898305084746,1.4491525423728815,4.061298677332993,real
2.543898305084746,1.4745762711864407,4.118140492176763,real
2.543898305084746,1.5,4.175056092615263,real
2.594576271186441,0.0,1.0,real
2.594576271186441,0.025423728813559324,1.0549226184992113,real
2.594576271186441,0.05084745762711865,1.1089553392979823,real
2.594576271186441,0.07627118644067797,1.1622730834543098,real
2.594576271186441,0.1016949152542373,1.215026114948477,real
2.594576271186441,0.1271186440677966,1.2673407069546383,real
2.594576271186441,0.15254237288135594,1.3193222289853854,real
2.594576271186441,0.17796610169491528,1.3710585128004509,real
2.594576271186441,0.2033898305084746,1.4226228582041702,real
2.594576271186441,0.2288135593220339,1.4740765456301494,real
2.594576271186441,0.2542372881355932,1.5254708854693726,real
2.594576271186441,0.2796610169491526,1.5768488771796414,real
2.594576271186441,0.3050847457627119,1.6282465533436914,real
2.594576271186441,0.3305084745762712,1.6796940736018555,real
2.594576271186441,0.35593220338983056,1.7312166209660649,real
2.594576271186441,0.38135593220338987,1.782835141784942,real
2.594576271186441,0.4067796610169492,1.8345669614106859,real
2.594576271186441,0.4322033898305085,1.8864263003695443,real
2.594576271186441,0.4576271186440678,1.9384247102493795,real
2.594576271186441,0.48305084745762716,1.990571444246809,real
2.594576271186441,0.5084745762711864,2.042873774061539,real
2.594576271186441,0.5338983050847458,2.0953372623432416,real
2.594576271186441,0.5593220338983051,2.1479659979982046,real
2.594576271186441,0.5847457627118644,2.200762800205717,real
2.594576271186441,0.6101694915254238,2.2537293958694185,real
2.594576271186441,0.6355932203389831,2.3068665743557886,real
2.594576271186441,0.6610169491525424,2.360174322689768,real
2.594576271186441,0.6864406779661018,2.413651943840297,real
2.594576271186441,0.7118644067796611,2.467298160302531,real
2.594576271186441,0.7372881355932204,2.5211112048423434,real
2.594576271186441,0.7627118644067797,2.575088899993232,real
2.594576271186441,0.788135593220339,2.629228727671102,real
2.594576271186441,0.8135593220338984,2.683527890087432,real
2.594576271186441,0.8389830508474577,2.7379833629874035,real
2.594576271186441,0.864406779661017,2.7925919421103993,real
2.594576271186441,0.8898305084745763,2.8473502836607487,real
2.594576271186441,0.9152542372881356,2.902254939482848,real
2.594576271186441,0.940677966101695,2.957302387554149,real
2.594576271186441,0.9661016949152543,3.012489058339252,real
2.594576271186441,0.9915254237288136,3.0678113574871544,real
2.594576271186441,1.0169491525423728,3.123265685299805,real
2.594576271186441,1.0423728813559323,3.1788484533526473,real
2.594576271186441,1.0677966101694916,3.234556098605698,real
2.594576271186441,1.0932203389830508,3.290385095306325,real
2.594576271186441,1.1186440677966103,3.346331964951647,real
2.594576271186441,1.1440677966101696,3.402393284548691,real
2.594576271186441,1.1694915254237288,3.4585656933840396,real
2.594576271186441,1.1949152542372883,3.5148458984909374,real
2.594576271186441,1.2203389830508475,3.571230678980718,real
2.594576271186441,1.2457627118644068,3.6277168893864555,real
2.594576271186441,1.2711864406779663,3.6843014621498775,real
2.594576271186441,1.2966101694915255,3.7409814093674414,real
2.594576271186441,1.3220338983050848,3.7977538238980655,real
2.594576271186441,1.3474576271186443,3.8546158799228287,real
2.594576271186441,1.3728813559322035,3.9115648330364983,real
2.594576271186441,1.3983050847457628,3.968598019940871,real
2.594576271186441,1.4237288135593222,4.025712857801711,real
2.594576271186441,1.4491525423728815,4.082906843323281,real
2.594576271186441,1.4745762711864407,4.140177551587912,real
2.594576271186441,1.5,4.1975226347020325,real
2.645254237288136,0.0,1.0,real
2.645254237288136,0.025423728813559324,1.0551104946432832,real
2.645254237288136,0.05084745762711865,1.1093735858439482,real
2.645254237288136,0.07627118644067797,1.1629483718943359,real
2.645254237288136,0.1016949152542373,1.2159762813051014,real
2.645254237288136,0.1271186440677966,1.268578419457576,real
2.645254237288136,0.15254237288135594,1.320857014430648,real
2.645254237288136,0.17796610169491528,1.3728979241453991,real
2.645254237288136,0.2033898305084746,1.424773170778679,real
2.645254237288136,0.2288135593220339,1.4765431839029337,real
2.645254237288136,0.2542372881355932,1.5282586904459963,real
2.645254237288136,0.2796610169491526,1.5799622767988415,real
2.645254237288136,0.3050847457627119,1.6316896724126693,real
2.645254237288136,0.3305084745762712,1.6834708053131102,real
2.645254237288136,0.35593220338983056,1.7353306736334255,real
2.645254237288136,0.38135593220338987,1.7872900694226437,real
2.645254237288136,0.4067796610169492,1.8393661837112598,real
2.645254237288136,0.4322033898305085,1.8915731157156492,real
2.645254237288136,0.4576271186440678,1.94392230416753,real
2.645254237288136,0.48305084745762716,1.99642289491271,real
2.645254237288136,0.5084745762711864,2.0490820559390075,real
2.645254237288136,0.5338983050847458,2.101905248685053,real
2.645254237288136,0.5593220338983051,2.154896462697498,real
2.645254237288136,0.5847457627118644,2.2080584193225397,real
2.645254237288136,0.6101694915254238,2.2613927490440915,real
2.645254237288136,0.6355932203389831,2.314900146242772,real
2.645254237288136,0.6610169491525424,2.3685805044917845,real
2.645254237288136,0.6864406779661018,2.4224330349855228,real
2.645254237288136,0.7118644067796611,2.4764563702823565,real
2.645254237288136,0.7372881355932204,2.5306486552104963,real
2.645254237288136,0.7627118644067797,2.585007626516078,real
2.645254237288136,0.788135593220339,2.639530682612341,real
2.645254237288136,0.8135593220338984,2.6942149446066104,real
2.645254237288136,0.8389830508474577,2.749057309630091,real
2.645254237288136,0.864406779661017,2.804054497367631,real
2.645254237288136,0.8898305084745763,2.8592030905760435,real
2.645254237288136,0.9152542372881356,2.9144995702865906,real
2.645254237288136,0.940677966101695,2.969940346306713,real
2.645254237288136,0.9661016949152543,3.0255217835662678,real
2.645254237288136,0.9915254237288136,3.0812402247922965,real
2.645254237288136,1.0169491525423728,3.1370920099424353,real
2.645254237288136,1.0423728813559323,3.193073492779581,real
2.645254237288136,1.0677966101694916,3.249181054928103,real
2.645254237288136,1.0932203389830508,3.3054111177144625,real
2.645254237288136,1.1186440677966103,3.361760152061598,real
2.645254237288136,1.1440677966101696,3.418224686676618,real
2.645254237288136,1.1694915254237288,3.4748013147446484,real
2.645254237288136,1.1949152542372883,3.531486699317932,real
2.645254237288136,1.2203389830508475,3.588277577567854,real
2.645254237288136,1.2457627118644068,3.6451707640486704,real
2.645254237288136,1.2711864406779663,3.702163153104555,real
2.645254237288136,1.2966101694915255,3.75925172053648,real
2.645254237288136,1.3220338983050848,3.816433524631854,real
2.645254237288136,1.3474576271186443,3.8737057066476503,real
2.645254237288136,1.3728813559322035,3.931065490827113,real
2.645254237288136,1.3983050847457628,3.988510184020356,real
2.645254237288136,1.4237288135593222,4.0460371749707615,real
2.645254237288136,1.4491525423728815,4.103643933321323,real
2.645254237288136,1.4745762711864407,4.161328008388518,real
2.645254237288136,1.5,4.219087027745083,real
2.6959322033898308,0.0,1.0,real
2.6959322033898308,0.025423728813559324,1.0552721668694778,real
2.6959322033898308,0.05084745762711865,1.1097437743022731,real
2.6959322033898308,0.07627118644067797,1.1635564938919905,real
2.6959322033898308,0.1016949152542373,1.2168419791143237,real
2.6959322033898308,0.1271186440677966,1.2697155890446783,real
2.6959322033898308,0.15254237288135594,1.3222760380071779,real
2.6959322033898308,0.17796610169491528,1.3746069610909852,real
2.6959322033898308,0.2033898305084746,1.4267789307604104,real
2.6959322033898308,0.2288135593220339,1.4788514034215992,real
2.6959322033898308,0.2542372881355932,1.5308744335399371,real
2.6959322033898308,0.2796610169491526,1.5828901283901804,real
2.6959322033898308,0.3050847457627119,1.6349338644766231,real
2.6959322033898308,0.3305084745762712,1.6870353001491263,real
2.6959322033898308,0.35593220338983056,1.739219219289983,real
2.6959322033898308,0.38135593220338987,1.7915062368177999,real
2.6959322033898308,0.4067796610169492,1.843913391615438,real
2.6959322033898308,0.4322033898305085,1.8964546476470148,real
2.6959322033898308,0.4576271186440678,1.9491413198960887,real
2.6959322033898308,0.48305084745762716,2.001982438386572,real
2.6959322033898308,0.5084745762711864,2.0549850608614655,real
2.6959322033898308,0.5338983050847458,2.1081545425781694,real
2.6959322033898308,0.5593220338983051,2.161494770020572,real
2.6959322033898308,0.5847457627118644,2.215008364030265,real
2.6959322033898308,0.6101694915254238,2.268696856842086,real
2.6959322033898308,0.6355932203389831,2.322560846709891,real
2.6959322033898308,0.6610169491525424,2.376600133176953,real
2.6959322033898308,0.6864406779661018,2.430813835544116,real
2.6959322033898308,0.7118644067796611,2.485200496687503,real
2.6959322033898308,0.7372881355932204,2.5397581740545068,real
2.6959322033898308,0.7627118644067797,2.5944845194036597,real
2.6959322033898308,0.788135593220339,2.6493768486384885,real
2.6959322033898308,0.8135593220338984,2.70443220290672,real
2.6959322033898308,0.8389830508474577,2.7596474019868213,real
2.6959322033898308,0.864406779661017,2.8150190908577772,real
2.6959322033898308,0.8898305084745763,2.8705437802405402,real
2.6959322033898308,0.9152542372881356,2.926217881807323,real
2.6959322033898308,0.940677966101695,2.982037738675043,real
2.6959322033898308,0.9661016949152543,3.0379996517295123,real
2.6959322033898308,0.9915254237288136,3.094099902265988,real
2.6959322033898308,1.0169491525423728,3.150334771377815,real
2.6959322033898308,1.0423728813559323,3.206700556477338,real
2.6959322033898308,1.0677966101694916,3.263193585290933,real
2.6959322033898308,1.0932203389830508,3.319810227632397,real
2.6959322033898308,1.1186440677966103,3.3765469052253785,real
2.6959322033898308,1.1440677966101696,3.4334000998155503,real
2.6959322033898308,1.1694915254237288,3.490366359786443,real
2.6959322033898308,1.1949152542372883,3.5474423054689046,real
2.6959322033898308,1.2203389830508475,3.604624633312752,real
2.6959322033898308,1.2457627118644068,3.66191011906995,real
2.6959322033898308,1.2711864406779663,3.719295620121645,real
2.6959322033898308,1.2966101694915255,3.776778077065987,real
2.6959322033898308,1.3220338983050848,3.8343545146700535,real
2.6959322033898308,1.3474576271186443,3.892022042277037,real
2.6959322033898308,1.3728813559322035,3.949777853748896,real
2.6959322033898308,1.3983050847457628,4.007619227015146,real
2.6959322033898308,1.4237288135593222,4.0655435232897155,real
2.6959322033898308,1.4491525423728815,4.123548186010236,real
2.6959322033898308,1.4745762711864407,4.181630739547318,real
2.6959322033898308,1.5,4.239788787725321,real
2.7466101694915257,0.0,1.0,real
2.7466101694915257,0.025423728813559324,1.055408995075184,real
2.7466101694915257,0.05084745762711865,1.1100684079330971,real
2.7466101694915257,0.07627118644067797,1.1641009522435857,real
2.7466101694915257,0.1016949152542373,1.2176276091822436,real
2.7466101694915257,0.1271186440677966,1.2707574401196144,real
2.7466101694915257,0.15254237288135594,1.323585291783242,real
2.7466101694915257,0.17796610169491528,1.3761923405647905,real
2.7466101694915257,0.2033898305084746,1.428647546743203,real
2.7466101694915257,0.2288135593220339,1.4810092784582258,real
2.7466101694915257,0.2542372881355932,1.5333268342173914,real
2.7466101694915257,0.2796610169491526,1.585641780400819,real
2.7466101694915257,0.3050847457627119,1.6379890941088222,real
2.7466101694915257,0.3305084745762712,1.690398128624753,real
2.7466101694915257,0.35593220338983056,1.7428934263510734,real
2.7466101694915257,0.38135593220338987,1.7954954039793143,real
2.7466101694915257,0.4067796610169492,1.8482209318310392,real
2.7466101694915257,0.4322033898305085,1.9010838258319396,real
2.7466101694915257,0.4576271186440678,1.9540952672758745,real
2.7466101694915257,0.48305084745762716,2.007264162677466,real
2.7466101694915257,0.5084745762711864,2.0605974536493883,real
2.7466101694915257,0.5338983050847458,2.1141003848328745,real
2.7466101694915257,0.5593220338983051,2.167776736388335,real
2.7466101694915257,0.5847457627118644,2.2216290263463416,real
2.7466101694915257,0.6101694915254238,2.2756586871638382,real
2.7466101694915257,0.6355932203389831,2.3298662200732707,real
2.7466101694915257,0.6610169491525424,2.3842513302104202,real
2.7466101694915257,0.6864406779661018,2.4388130450256926,real
2.7466101694915257,0.7118644067796611,2.493549818097077,real
2.7466101694915257,0.7372881355932204,2.548459620150028,real
2.7466101694915257,0.7627118644067797,2.6035400188339493,real
2.7466101694915257,0.788135593220339,2.6587882485946235,real
2.7466101694915257,0.8135593220338984,2.714201271807059,real
2.7466101694915257,0.8389830508474577,2.7697758321865,real
2.7466101694915257,0.864406779661017,2.825508501371176,real
2.7466101694915257,0.8898305084745763,2.8813957194642636,real
2.7466101694915257,0.9152542372881356,2.937433830231196,real
2.7466101694915257,0.940677966101695,2.993619111569092,real
2.7466101694915257,0.9661016949152543,3.0499478017959327,real
2.7466101694915257,0.9915254237288136,3.1064161222462046,real
2.7466101694915257,1.0169491525423728,3.163020296606007,real
2.7466101694915257,1.0423728813559323,3.219756567373136,real
2.7466101694915257,1.0677966101694916,3.276621209785222,real
2.7466101694915257,1.0932203389830508,3.333610543521404,real
2.7466101694915257,1.1186440677966103,3.390720942449321,real
2.7466101694915257,1.1440677966101696,3.447948842659131,real
2.7466101694915257,1.1694915254237288,3.505290748999436,real
2.7466101694915257,1.1949152542372883,3.562743240305803,real
2.7466101694915257,1.2203389830508475,3.6203029734912286,real
2.7466101694915257,1.2457627118644068,3.6779666866484386,real
2.7466101694915257,1.2711864406779663,3.735731201296878,real
2.7466101694915257,1.2966101694915255,3.7935934238917435,real
2.7466101694915257,1.3220338983050848,3.851550346698738,real
2.7466101694915257,1.3474576271186443,3.9095990481259735,real
2.7466101694915257,1.3728813559322035,3.967736692593462,real
2.7466101694915257,1.3983050847457628,4.025960530011048,real
2.7466101694915257,1.4237288135593222,4.084267894926803,real
2.7466101694915257,1.4491525423728815,4.142656205400372,real
2.7466101694915257,1.4745762711864407,4.2011229616488635,real
2.7466101694915257,1.5,4.259665744506786,real
2.7972881355932206,0.0,1.0,real
2.7972881355932206,0.025423728813559324,1.0555222944332137,real
2.7972881355932206,0.05084745762711865,1.1103498987187277,real
2.7972881355932206,0.07627118644067797,1.1645851132256022,real
2.7972881355932206,0.1016949152542373,1.218337392810533,real
2.7972881355932206,0.1271186440677966,1.2717089769973737,real
2.7972881355932206,0.15254237288135594,1.3247905094058714,real
2.7972881355932206,0.17796610169491528,1.3776604847505456,real
2.7972881355932206,0.2033898305084746,1.4303860980082388,real
2.7972881355932206,0.2288135593220339,1.4830245209169812,real
2.7972881355932206,0.2542372881355932,1.5356242178207082,real
2.7972881355932206,0.2796610169491526,1.5882261565108289,real
2.7972881355932206,0.3050847457627119,1.6408648714241842,real
2.7972881355932206,0.3305084745762712,1.693569377919475,real
2.7972881355932206,0.35593220338983056,1.7463639517160474,real
2.7972881355932206,0.38135593220338987,1.799268791815012,real
2.7972881355932206,0.4067796610169492,1.852300584888783,real
2.7972881355932206,0.4322033898305085,1.9054729871204468,real
2.7972881355932206,0.4576271186440678,1.958797037059247,real
2.7972881355932206,0.48305084745762716,2.0122815107517797,real
2.7972881355932206,0.5084745762711864,2.065933228394749,real
2.7972881355932206,0.5338983050847458,2.119757320072424,real
2.7972881355932206,0.5593220338983051,2.1737574567678077,real
2.7972881355932206,0.5847457627118644,2.2279360517282973,real
2.7972881355932206,0.6101694915254238,2.2822944363777857,real
2.7972881355932206,0.6355932203389831,2.336833014255698,real
2.7972881355932206,0.6610169491525424,2.3915513958931816,real
2.7972881355932206,0.6864406779661018,2.44644851707791,real
2.7972881355932206,0.7118644067796611,2.5015227425882065,real
2.7972881355932206,0.7372881355932204,2.556771957175328,real
2.7972881355932206,0.7627118644067797,2.6121936453253554,real
2.7972881355932206,0.788135593220339,2.667784961127459,real
2.7972881355932206,0.8135593220338984,2.723542789404678,real
2.7972881355932206,0.8389830508474577,2.779463799119523,real
2.7972881355932206,0.864406779661017,2.8355444899447475,real
2.7972881355932206,0.8898305084745763,2.891781232785026,real
2.7972881355932206,0.9152542372881356,2.948170304944897,real
2.7972881355932206,0.940677966101695,3.004707920559853,real
2.7972881355932206,0.9661016949152543,3.0613902568386098,real
2.7972881355932206,0.9915254237288136,3.1182134766040748,real
2.7972881355932206,1.0169491525423728,3.1751737475670367,real
2.7972881355932206,1.0423728813559323,3.2322672587189727,real
2.7972881355932206,1.0677966101694916,3.2894902341882255,real
2.7972881355932206,1.0932203389830508,3.346838944865971,real
2.7972881355932206,1.1186440677966103,3.4043097180747073,real
2.7972881355932206,1.1440677966101696,3.461898945521877,real
2.7972881355932206,1.1694915254237288,3.5196030897542476,real
2.7972881355932206,1.1949152542372883,3.5774186893045163,real
2.7972881355932206,1.2203389830508475,3.635342362699962,real
2.7972881355932206,1.2457627118644068,3.693370811483728,real
2.7972881355932206,1.2711864406779663,3.7515008223818658,real
2.7972881355932206,1.2966101694915255,3.8097292687339985,real
2.7972881355932206,1.3220338983050848,3.8680531112915246,real
2.7972881355932206,1.3474576271186443,3.9264693984749908,real
2.7972881355932206,1.3728813559322035,3.9849752661713795,real
2.7972881355932206,1.3983050847457628,4.043567937142161,real
2.7972881355932206,1.4237288135593222,4.102244720104357,real
2.7972881355932206,1.4491525423728815,4.1610030085390735,real
2.7972881355932206,1.4745762711864407,4.219840279275198,real
2.7972881355932206,1.5,4.278754090889749,real
2.847966101694915,0.0,1.0,real
2.847966101694915,0.025423728813559324,1.0556133339215497,real
2.847966101694915,0.05084745762711865,1.1105905661432118,real
2.847966101694915,0.07627118644067797,1.1650122064026447,real
2.847966101694915,0.1016949152542373,1.2189753729868693,real
2.847966101694915,0.1271186440677966,1.272574986624649,real
2.847966101694915,0.15254237288135594,1.3258971703936462,real
2.847966101694915,0.17796610169491528,1.3790175269415668,real
2.847966101694915,0.2033898305084746,1.4320013418988253,real
2.847966101694915,0.2288135593220339,1.484904489177862,real
2.847966101694915,0.2542372881355932,1.5377745258235436,real
2.847966101694915,0.2796610169491526,1.590651767241536,real
2.847966101694915,0.3050847457627119,1.6435702649842765,real
2.847966101694915,0.3305084745762712,1.6965586660255059,real
2.847966101694915,0.35593220338983056,1.7496409561094783,real
2.847966101694915,0.38135593220338987,1.8028370986197546,real
2.847966101694915,0.4067796610169492,1.8561635827349106,real
2.847966101694915,0.4322033898305085,1.9096338942026574,real
2.847966101694915,0.4576271186440678,1.9632589205989373,real
2.847966101694915,0.48305084745762716,2.01704730122041,real
2.847966101694915,0.5084745762711864,2.071005730117496,real
